fecha,resolucion,despacho,expediente,enlace
2010-12-23,610-2010,"Tribunal Contencioso Administrativo, Sección I",06-001276-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-502611
2011-02-04,32-2011,"Tribunal Contencioso Administrativo, Sección VI",10-001716-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-505082
2011-02-15,135-2011,Sala Primera,09-003419-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-507996
2011-03-10,247-2011,Sala Primera,09-002077-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-509097
2011-03-10,248-2011,Sala Primera,09-001498-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-509098
2011-03-17,66-2011,"Tribunal Contencioso Administrativo, Sección VI",10-001557-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-509302
2011-03-25,76-2011,"Tribunal Contencioso Administrativo, Sección VI",10-003117-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-521432
2011-04-12,89-2011,"Tribunal Contencioso Administrativo, Sección VI",09-002183-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-510553
2011-04-15,99-2011,"Tribunal Contencioso Administrativo, Sección VI",10-003907-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-510546
2011-04-26,525-2011,Sala Primera,09-000451-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-514018
2011-05-26,621-2011,Sala Primera,08-000076-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-531646
2011-06-21,294-2011,"Tribunal Contencioso Administrativo, Sección I",06-000947-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-515789
2011-07-21,849-2011,Sala Primera,09-000962-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-519636
2011-07-21,857-2011,Sala Primera,10-000092-0004-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-518951
2011-08-03,201-2011,"Tribunal Contencioso Administrativo, Sección V",10-001668-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-516710
2011-09-08,1102-2011,Sala Primera,08-001297-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-526258
2011-09-26,1260-2011,Sala Primera,09-002368-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-527947
2011-09-26,204-2011,"Tribunal Contencioso Administrativo, Sección VI",11-000879-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-523874
2011-09-27,1263-2011,Sala Primera,09-002861-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-526454
2011-10-13,1274-2011,Sala Primera,02-000186-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-531635
2011-11-10,1379-2011,Sala Primera,08-001083-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-531653
2011-11-10,1383-2011,Sala Primera,09-002884-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-534995
2011-11-17,252-2011,"Tribunal Contencioso Administrativo, Sección VI",09-002163-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-527910
2011-11-21,1427-2011,Sala Primera,09-002760-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-532257
2011-12-08,1477-2011,Sala Primera,09-002692-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-532722
2012-01-12,5-2012,Sala Primera,09-000049-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-535013
2012-02-02,116-2012,Sala Primera,10-001001-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-541676
2012-02-16,191-2012,Sala Primera,09-000223-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-537722
2012-02-16,200-2012,Sala Primera,09-003285-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-537724
2012-02-20,10-2012,"Tribunal Contencioso Administrativo, Sección VII",07-000701-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-535857
2012-03-01,267-2012,Sala Primera,10-000247-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-537727
2012-03-21,30-2012,"Tribunal Contencioso Administrativo, Sección IV",09-003342-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-539539
2012-04-16,60-2012,"Tribunal Contencioso Administrativo, Sección VI",11-004659-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-538509
2012-04-17,121-2012,Tribunal de Apelación de Sentencia Penal de Guanacaste,09-002074-0396-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-538607
2012-05-10,545-2012,Sala Primera,10-001716-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-543987
2012-05-17,83-2012,"Tribunal Contencioso Administrativo, Sección VI",11-005103-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-564923
2012-05-21,100-2012,"Tribunal Contencioso Administrativo, Sección II",07-001192-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-564829
2012-05-23,616-2012,Sala Primera,10-000400-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-542672
2012-05-28,54-2012,"Tribunal Contencioso Administrativo, Sección IV",11-005853-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-564940
2012-06-05,45-2012,"Tribunal Contencioso Administrativo, Sección V",10-002417-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-545908
2012-06-15,62-2012,"Tribunal Contencioso Administrativo, Sección IV",11-004673-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-544046
2012-06-22,59-2012,"Tribunal Contencioso Administrativo, Sección V",09-000127-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-545840
2012-06-27,125-2012,"Tribunal Contencioso Administrativo, Sección VI",12-000606-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-543017
2012-06-29,60-2012,"Tribunal Contencioso Administrativo, Sección V",11-005731-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-545846
2012-07-03,778-2012,Sala Primera,10-003907-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-685824
2012-07-31,898-2012,Sala Primera,09-002002-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-545983
2012-09-13,49-2012,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,09-000655-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-550701
2012-10-08,219-2012,"Tribunal Contencioso Administrativo, Sección V",12-000869-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-549993
2012-10-11,1291-2012,Sala Primera,10-002499-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-560407
2012-10-18,1367-2012,Sala Primera,08-000268-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-585251
2012-10-23,1431-2012,Sala Primera,09-002163-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-570321
2012-10-25,102-2012,"Tribunal Contencioso Administrativo, Sección V",12-000389-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-551951
2012-10-31,233-2012,"Tribunal Contencioso Administrativo, Sección II",05-000303-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-551925
2012-11-07,255-2012,"Tribunal Contencioso Administrativo, Sección VI",11-006049-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-596882
2012-11-12,109-2012,"Tribunal Contencioso Administrativo, Sección V",11-006751-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-552175
2012-11-20,111-2012,"Tribunal Contencioso Administrativo, Sección V",09-002512-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-552177
2012-12-06,1607-2012,Sala Primera,09-001097-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-560697
2012-12-13,1685-2012,Sala Primera,10-001668-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-560735
2012-12-13,83-2012,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,10-000216-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-565069
2013-01-15,2-2013,"Tribunal Contencioso Administrativo, Sección IV",12-001099-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-553581
2013-01-17,15-2013,Sala Primera,10-000401-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-567763
2013-01-18,91-2013,Tribunal de Apelación de Sentencia Penal del II Circuito Judicial de San José,08-003554-0275-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-562558
2013-02-06,9-2013,"Tribunal Contencioso Administrativo, Sección VIII",12-002165-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-561177
2013-03-15,58-2013,"Tribunal Contencioso Administrativo, Sección II",97-000452-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-567615
2013-04-03,381-2013,Sala Primera,12-005674-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-568321
2013-04-03,391-2013,Sala Primera,10-000801-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-568324
2013-04-10,457-2013,Sala Primera,02-000068-0689-AG,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-569591
2013-04-15,110-2013,"Tribunal Segundo Civil, Sección I",08-001753-0504-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-579739
2013-04-23,64-2013,"Tribunal Contencioso Administrativo, Sección VI",12-001350-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-569248
2013-06-26,59-2013,"Tribunal Contencioso Administrativo, Sección IV",12-004190-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-577993
2013-08-22,1128-2013,Sala Primera,12-001665-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-588856
2013-09-27,300-2013,"Tribunal Segundo Civil, Sección I",04-001716-0183-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-606703
2013-10-09,1356-2013,Sala Primera,10-000801-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-590747
2013-11-28,1582-2013,Sala Primera,11-000358-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-622173
2013-11-28,1584-2013,Sala Primera,11-004673-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-593527
2013-12-18,117-2013,"Tribunal Contencioso Administrativo, Sección V",13-002605-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-608659
2014-01-16,36-2014,Sala Primera,09-001500-0638-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-597648
2014-02-11,11-2014,"Tribunal Contencioso Administrativo, Sección IV",12-006754-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-604621
2014-02-20,8-2014,"Tribunal Contencioso Administrativo, Sección I",13-001426-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-639710
2014-03-06,290-2014,Sala Primera,07-000701-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-597675
2014-03-27,471-2014,Sala Primera,12-001349-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-605204
2014-04-24,552-2014,Sala Primera,10-002684-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-607050
2014-05-20,42-2014,"Tribunal Contencioso Administrativo, Sección IV",13-002632-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-616492
2014-05-28,686-2014,Sala Primera,11-005470-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-606235
2014-06-09,39-2014,"Tribunal Contencioso Administrativo, Sección I",11-000769-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-639840
2014-09-11,1173-2014,Sala Primera,11-004674-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-622183
2014-09-16,140-2014,"Tribunal Contencioso Administrativo, Sección VI",12-002001-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-616768
2014-09-26,69-2014,"Tribunal Contencioso Administrativo, Sección I",12-004360-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-640857
2014-11-11,86-2014,"Tribunal Contencioso Administrativo, Sección V",12-006290-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-619907
2014-12-04,87-2014,"Tribunal Contencioso Administrativo, Sección I",13-003573-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-640474
2014-12-11,1541-2014,Sala Primera,08-001102-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-636726
2015-02-12,217-2015,Sala Primera,12-001301-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-631750
2015-05-19,49-2015,"Tribunal Contencioso Administrativo, Sección V",12-002632-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-640047
2015-06-10,92-2015,"Tribunal Contencioso Administrativo, Sección VI",13-008869-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-641940
2015-06-12,55-2015,"Tribunal Contencioso Administrativo, Sección VIII",13-007379-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-641955
2015-09-22,94-2015,"Tribunal Contencioso Administrativo, Sección V",13-003706-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-648891
2015-10-29,111-2015,"Tribunal Contencioso Administrativo, Sección V",10-002300-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-651077
2015-11-12,1327-2015,Sala Primera,05-000538-0388-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-660922
2015-12-03,126-2015,"Tribunal Contencioso Administrativo, Sección V",14-004792-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-654428
2016-03-15,230-2016,Sala Primera,11-000769-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-663017
2016-06-29,56-2016,"Tribunal Contencioso Administrativo, Sección II",06-000507-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-669659
2016-07-21,783-2016,Sala Primera,10-003391-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-690241
2016-07-28,69-2016,"Tribunal Contencioso Administrativo, Sección IV",15-000696-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-671612
2016-08-11,844-2016,Sala Primera,10-001777-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-683545
2016-09-08,921-2016,Sala Primera,11-000142-0295-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-681228
2016-09-30,102-2016,"Tribunal Contencioso Administrativo, Sección VIII",14-001091-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-679423
2016-10-20,92-2016,"Tribunal Contencioso Administrativo, Sección IV",15-004482-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-681397
2016-10-27,1126-2016,Sala Primera,10-002545-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-704307
2016-12-15,1335-2016,Sala Primera,13-007378-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-723382
2017-03-09,232-2017,Sala Primera,11-002424-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-711108
2017-03-09,233-2017,Sala Primera,12-004190-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-714314
2017-03-16,295-2017,Sala Primera,01-000666-0163-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-950758
2017-05-26,54-2017,"Tribunal Contencioso Administrativo, Sección IV",15-009786-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-712845
2017-06-01,320-2017,"Tribunal Segundo Civil, Sección II",13-000080-0182-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-719284
2017-07-31,468-2017,"Tribunal Segundo Civil, Sección Extraordinaria",14-000263-0346-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-721778
2017-08-11,500-2017,"Tribunal Segundo Civil, Sección Extraordinaria",12-000538-0164-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-721799
2017-09-18,90-2017,"Tribunal Contencioso Administrativo, Sección VIII",12-000183-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1073798
2017-10-26,1289-2017,Sala Primera,13-003573-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-749474
2018-03-21,26-2018,"Tribunal Contencioso Administrativo, Sección V",14-009632-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-748354
2018-07-13,658-2018,Sala Primera,12-004684-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-898783
2018-10-04,840-2018,Sala Primera,14-003145-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-861245
2019-06-25,91-2019,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,16-011292-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-943510
2019-07-16,400-2019,Tribunal Segundo de Apelación Civil de San José,17-000070-0237-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-932849
2019-11-25,97-2019,"Tribunal Contencioso Administrativo, Sección V",17-008260-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-950245
2019-12-20,162-2019,"Tribunal Contencioso Administrativo, Sección VI",13-000176-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-955965
2020-01-29,6-2020,"Tribunal Contencioso Administrativo, Sección IV",16-004454-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-962868
2020-02-28,23-2020,"Tribunal Contencioso Administrativo, Sección VI",17-011398-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-966377
2020-03-20,27-2020,"Tribunal Contencioso Administrativo, Sección IV",18-004107-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-968564
2020-05-28,63-2020,Tribunal Contencioso Administrativo,16-007094-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-978847
2020-07-30,2125-2020,Sala Primera,15-010630-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1045993
2020-08-13,2190-2020,Sala Primera,13-007991-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-997461
2020-09-29,128-2020,"Tribunal Contencioso Administrativo, Sección VI",13-008869-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-996730
2020-10-22,2441-2020,Sala Primera,14-001091-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1005498
2020-11-12,2595-2020,Sala Primera,15-000308-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1016475
2020-11-26,158-2020,"Tribunal Contencioso Administrativo, Sección VI",17-003489-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1012528
2021-01-05,1-2021,"Tribunal Contencioso Administrativo, Sección V",14-009632-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1012755
2021-03-11,65-2021,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,13-008871-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1039768
2021-03-16,604-2021,Sala Primera,16-004454-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1029330
2021-05-27,45-2021,"Tribunal Contencioso Administrativo, Sección V",11-006217-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1032057
2021-06-24,75-2021,"Tribunal Contencioso Administrativo, Sección IV",19-002796-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1043099
2021-09-06,83-2021,"Tribunal Contencioso Administrativo, Sección II",20-002505-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1050823
2021-10-19,94-2021,"Tribunal Contencioso Administrativo, Sección II",19-003061-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1059817
2021-10-28,1896-2021,Sala Primera,14-000490-0504-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1056505
2021-10-28,219-2021,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-010859-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1073400
2021-12-16,2251-2021,Sala Primera,17-012169-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1068193
2022-01-13,17-2022,Tribunal Segundo de Apelación Civil de San José,15-000020-0180-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072942
2022-01-26,4-2022,"Tribunal Contencioso Administrativo, Sección II",20-004697-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1072187
2022-04-27,569-2022,Tribunal de Apelación de Sentencia Penal del II Circuito Judicial de San José,19-020322-0042-PE,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1089190
2022-05-12,1016-2022,Sala Primera,13-000469-0164-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1092614
2022-05-12,112-2022,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,18-007920-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1102012
2022-05-23,48-2022,"Tribunal Contencioso Administrativo, Sección VII",17-001466-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093593
2022-05-24,49-2022,"Tribunal Contencioso Administrativo, Sección VII",18-000346-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093594
2022-05-26,46-2022,"Tribunal Contencioso Administrativo, Sección VI",13-000176-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1094583
2022-05-30,26-2022,"Tribunal Contencioso Administrativo, Sección IX",20-000537-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093604
2022-05-30,48-2022,"Tribunal Contencioso Administrativo, Sección VI",15-010526-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093579
2022-05-30,52-2022,"Tribunal Contencioso Administrativo, Sección VII",20-005462-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1093596
2022-06-01,12530-2022,Sala Constitucional,22-010127-0007-CO,https://nexuspj.poder-judicial.go.cr/document/sen-1-0007-1094008
2022-09-13,2007-2022,Sala Primera,16-003482-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1113951
2022-09-29,2056-2022,Sala Primera,15-009564-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1116397
2022-11-29,219-2022,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-004892-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1168543
2022-11-29,228-2022,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-007338-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1168572
2022-11-29,229-2022,Tribunal de Casación Contencioso Administrativo y Civil de Hacienda,17-004867-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-1011-1168573
2022-11-30,3253-2022,Sala Segunda,17-000549-1178-LA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0005-1131671
2022-12-12,119-2022,"Tribunal Contencioso Administrativo, Sección VIII",18-009982-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1166731
2023-01-19,18-2023,Sala Primera,16-000200-0893-CI,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1135753
2023-02-16,225-2023,Sala Primera,19-002155-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0004-1143295
2023-03-21,30-2023,"Tribunal Contencioso Administrativo, Sección IV",20-005249-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1154580
2023-03-31,28-2023,"Tribunal Contencioso Administrativo, Sección I",20-000910-1028-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1153482
2023-05-17,38-2023,"Tribunal Contencioso Administrativo, Sección VIII",18-009972-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1170710
2023-05-29,51-2023,"Tribunal Contencioso Administrativo, Sección IV",20-004623-1027-CA,https://nexuspj.poder-judicial.go.cr/document/sen-1-0034-1168833
